popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World,is_hit
14,263401,0,0.886,0.415,0,-9.776,1,0.475,0.0077,2.08e-06,0.109,0.743,121.045,4,0,1,0,0,0,0,0,0,0,0,0,0
9,516679,0,0.806,0.911,11,-7.672,0,0.0585,0.000979,0.885,0.0995,0.325,124.314,4,0,1,0,0,0,0,0,0,0,0,0,0
0,201373,0,0.724,0.566,7,-5.117,1,0.0305,0.617,0.00023,0.234,0.873,131.174,4,0,0,1,0,0,0,0,0,0,0,0,0
39,253320,0,0.768,0.608,9,-5.797,1,0.0521,0.0278,0.0,0.367,0.856,130.044,4,0,0,0,0,0,0,0,0,0,0,1,0
21,460826,0,0.157,0.0621,5,-20.15,0,0.0397,0.994,0.968,0.0702,0.0327,74.677,1,0,0,0,0,0,1,0,0,0,0,0,0
55,206777,1,0.498,0.851,8,-5.496,1,0.326,0.132,4.21e-06,0.529,0.518,78.025,4,0,0,0,0,0,0,0,0,0,1,0,1
21,131240,0,0.648,0.499,1,-15.133,1,0.915,0.728,0.0,0.703,0.68,124.13,5,0,0,0,0,0,1,0,0,0,0,0,0
66,231333,0,0.722,0.687,2,-5.128,1,0.0343,0.00134,0.000366,0.151,0.147,105.007,4,0,0,0,0,0,0,0,1,0,0,1,1
40,326400,0,0.543,0.794,7,-5.369,1,0.297,0.00304,0.801,0.168,0.174,124.981,4,0,1,0,0,0,0,0,0,0,0,0,0
40,364453,0,0.574,0.526,8,-5.781,1,0.0284,0.00526,0.0,0.0995,0.394,78.971,4,0,0,0,0,0,0,0,1,0,0,0,0
48,244966,0,0.754,0.755,10,-5.041,0,0.303,0.0154,0.0827,0.158,0.438,96.941,4,0,0,0,0,0,0,0,0,1,0,0,0
11,211653,0,0.651,0.996,0,-7.77,1,0.0734,0.000645,0.845,0.703,0.159,127.003,4,0,1,0,0,0,0,0,0,0,0,0,0
44,208666,0,0.489,0.984,1,-1.03,1,0.239,0.215,0.0139,0.383,0.201,179.949,4,0,1,0,0,0,0,0,0,0,1,0,0
52,185359,0,0.812,0.666,0,-6.878,1,0.131,0.419,0.103,0.236,0.795,79.968,4,0,1,0,0,0,0,0,0,0,0,0,1
69,208453,0,0.527,0.923,2,-7.458,1,0.0379,0.000541,0.765,0.127,0.899,146.924,4,0,0,0,0,0,0,0,0,0,1,0,1
41,215173,0,0.596,0.358,0,-12.993,1,0.0255,0.9,0.0503,0.108,0.43,94.932,4,0,0,1,0,0,0,0,0,0,1,1,0
50,227368,0,0.676,0.257,6,-8.688,1,0.0424,0.887,0.0,0.113,0.612,94.994,4,0,0,0,0,0,1,0,0,0,0,0,1
61,218624,0,0.0666,0.00516,2,-34.381,1,0.0489,0.963,0.923,0.0982,0.0941,73.997,3,0,0,0,0,0,1,0,0,0,0,0,1
40,200480,0,0.6,0.919,9,-7.783,1,0.0522,0.101,1.29e-06,0.549,0.587,156.838,4,0,0,0,0,0,0,0,0,0,0,1,0
25,159400,0,0.669,0.314,7,-13.569,1,0.0282,0.805,0.0,0.186,0.525,84.341,1,0,0,1,0,0,0,0,0,0,0,0,0
51,183954,0,0.807,0.737,6,-7.777,1,0.0317,0.267,0.0,0.428,0.926,105.053,4,0,1,0,0,0,0,0,0,0,0,1,1
29,329333,0,0.283,0.872,2,-3.75,1,0.0615,0.0221,0.0,0.972,0.501,149.905,3,0,0,0,0,0,0,0,0,0,1,0,0
44,96020,0,0.846,0.167,3,-15.462,0,0.0515,0.826,0.782,0.102,0.335,90.008,4,0,0,0,0,0,1,0,0,0,0,0,0
53,265406,0,0.464,0.601,10,-7.043,1,0.0256,0.0815,0.0,0.105,0.267,77.986,4,0,0,0,0,0,0,0,0,0,0,1,1
27,244821,0,0.662,0.268,10,-7.394,1,0.0358,0.858,0.0,0.11,0.394,111.594,4,0,0,1,0,0,0,0,0,0,0,0,0
40,193233,0,0.687,0.371,4,-12.489,1,0.0377,0.629,1.16e-05,0.293,0.294,111.925,4,0,0,0,0,0,0,0,0,0,0,1,0
15,161333,0,0.404,0.579,8,-7.472,1,0.0356,0.667,0.000579,0.361,0.839,133.248,4,0,0,1,0,0,0,0,0,0,0,0,0
28,44360,0,0.638,0.231,2,-12.541,1,0.0618,0.96,0.0,0.092,0.654,109.022,3,0,0,0,0,0,1,0,0,0,0,0,0
21,290693,0,0.586,0.827,7,-6.044,1,0.0453,0.00549,0.888,0.0435,0.809,167.962,4,0,0,0,0,0,0,0,0,0,0,1,0
55,210000,0,0.737,0.681,10,-10.063,0,0.0536,0.0401,0.0011,0.31,0.799,124.023,4,0,1,0,0,0,0,0,0,1,0,0,1
20,156693,0,0.34,0.706,2,-7.939,1,0.0357,0.396,0.966,0.246,0.963,165.09,4,0,0,1,0,0,0,0,0,0,0,0,0
21,190453,0,0.49,0.372,5,-9.061,1,0.028,0.644,1.15e-06,0.367,0.5,113.448,4,0,0,0,0,0,0,0,1,0,0,0,0
21,213106,0,0.583,0.867,6,-4.614,1,0.385,0.0887,0.0,0.0863,0.759,129.974,4,0,1,0,0,0,0,0,0,0,0,0,0
20,143255,1,0.786,0.767,11,-4.027,0,0.0674,0.545,0.0,0.152,0.863,102.985,4,0,1,0,0,0,0,0,0,0,0,0,0
7,303186,0,0.706,0.532,1,-14.178,1,0.101,0.532,0.208,0.952,0.402,119.495,4,0,1,0,0,0,0,0,0,0,0,0,0
31,493480,0,0.338,0.853,11,-4.781,1,0.0782,0.109,2.54e-05,0.704,0.302,139.937,4,0,0,0,0,0,0,0,0,1,0,0,0
39,187562,0,0.339,0.298,2,-9.875,0,0.0541,0.912,0.0,0.351,0.468,88.447,4,1,0,0,0,0,0,0,1,0,0,1,0
0,173600,0,0.509,0.326,0,-9.59,0,0.0254,0.0618,0.805,0.293,0.229,86.829,4,0,0,0,0,0,0,0,0,0,1,0,0
54,246696,0,0.645,0.448,9,-9.055,0,0.0282,0.455,1.71e-06,0.109,0.108,112.012,4,0,0,0,0,0,0,0,0,0,1,0,1
57,164869,0,0.688,0.479,2,-9.419,1,0.0777,0.823,0.0,0.11,0.432,114.89,4,0,0,0,0,0,0,0,0,0,0,1,1
27,445805,0,0.766,0.586,11,-7.633,0,0.0452,9.98e-05,0.754,0.0983,0.073,123.019,4,0,1,0,0,0,0,0,0,0,0,0,0
15,189405,0,0.48,0.224,0,-18.077,0,0.0401,0.462,0.88,0.105,0.395,80.035,4,0,0,0,0,0,0,0,0,0,0,1,0
46,348537,0,0.506,0.563,1,-9.274,1,0.0535,0.0645,0.593,0.149,0.0753,119.993,4,0,1,0,0,0,0,0,0,0,0,0,0
58,473025,0,0.548,0.506,6,-13.684,0,0.0495,0.492,0.000442,0.189,0.641,85.628,4,0,0,0,0,0,0,0,1,0,0,0,1
20,220240,0,0.352,0.183,5,-16.143,1,0.0278,0.624,0.000254,0.136,0.51,80.517,4,0,0,1,0,0,0,0,0,0,0,0,0
27,30186,0,0.794,0.16,2,-6.697,1,0.0521,0.839,0.0,0.176,0.802,107.881,4,0,0,0,0,0,1,0,0,0,0,0,0
29,275304,0,0.645,0.772,7,-5.747,1,0.0413,0.103,5.22e-05,0.125,0.443,101.815,4,0,0,0,1,0,0,0,0,0,0,0,0
12,125200,0,0.448,0.274,11,-12.146,1,0.032,0.953,0.0,0.615,0.592,162.698,3,0,0,1,0,0,0,0,0,0,0,0,0
25,72880,0,0.194,0.966,2,-1.611,1,0.0899,0.000779,0.854,0.161,0.724,156.049,4,0,1,0,0,0,0,0,0,0,0,0,0
11,226240,0,0.739,0.786,4,-11.045,0,0.0528,0.243,0.0611,0.0459,0.938,121.309,4,0,1,0,0,0,0,0,0,0,0,0,0
34,245746,0,0.566,0.914,8,-2.173,1,0.0492,0.0262,0.0,0.0319,0.746,115.438,4,0,0,0,0,0,0,0,1,0,0,0,0
26,244000,1,0.596,0.75,8,-7.33,0,0.323,0.286,0.0,0.122,0.725,83.704,4,0,0,0,0,0,0,0,0,0,0,1,0
34,117756,0,0.128,0.999,6,-18.848,0,0.0513,0.374,0.99,0.87,1e-05,87.421,3,0,0,0,0,0,1,0,0,0,0,0,0
44,406153,0,0.577,0.941,1,-6.567,1,0.0551,0.0036,0.697,0.211,0.517,143.016,4,0,1,0,0,0,0,0,0,0,0,0,0
16,506039,0,0.732,0.73,6,-9.192,1,0.0552,0.00384,0.817,0.682,0.215,129.011,4,0,1,0,0,0,0,0,0,0,0,0,0
55,115600,0,0.387,0.914,9,-10.101,1,0.0862,2.7e-06,0.0,0.258,0.556,154.455,4,0,0,0,0,0,0,0,0,0,1,0,1
16,237225,0,0.535,0.884,3,-3.711,0,0.0488,0.000975,0.0797,0.129,0.303,172.995,4,0,1,0,0,0,0,0,0,0,0,0,0
49,170344,0,0.813,0.415,0,-5.926,1,0.0349,0.777,0.0,0.131,0.667,91.921,4,0,0,0,0,0,1,0,0,0,0,0,0
22,241146,0,0.145,0.132,7,-14.184,1,0.0367,0.967,0.946,0.145,0.0958,72.31,4,1,0,0,0,0,1,0,0,0,0,0,0
47,193106,0,0.493,0.16,10,-11.501,1,0.0312,0.932,0.0,0.193,0.253,78.345,3,0,0,0,0,0,0,0,0,0,0,1,0
27,213070,0,0.725,0.974,0,-2.002,1,0.0491,0.0191,0.82,0.104,0.537,127.009,4,0,1,0,0,0,0,0,0,0,0,0,0
51,301733,0,0.483,0.0176,7,-25.501,0,0.052,0.994,0.928,0.0912,0.2,76.384,4,0,0,0,0,0,1,0,0,0,0,1,1
39,248333,0,0.573,0.623,8,-6.809,0,0.0297,0.104,2.62e-06,0.115,0.459,134.9,4,0,0,0,0,0,0,0,0,0,0,1,0
23,253066,0,0.429,0.28,8,-12.147,1,0.0319,0.706,0.000524,0.115,0.164,119.856,4,1,0,0,0,0,0,0,0,0,0,0,0
26,267760,1,0.612,0.845,4,-4.979,1,0.937,0.805,0.0,0.713,0.311,119.3,4,0,0,0,0,0,1,0,0,0,0,0,0
39,473000,0,0.179,0.796,10,-8.652,1,0.0412,4.79e-06,0.832,0.109,0.178,146.175,4,0,0,0,0,1,0,0,0,0,0,0,0
42,206718,0,0.637,0.898,7,-5.322,0,0.106,0.186,0.000673,0.975,0.81,96.878,4,0,0,0,1,0,0,0,0,1,0,0,0
0,172342,0,0.795,0.565,3,-4.457,0,0.0948,0.131,0.0,0.0802,0.55,87.925,4,0,1,0,0,0,0,0,0,1,0,1,0
33,256506,0,0.616,0.791,9,-6.246,1,0.0293,0.0599,3.97e-06,0.318,0.589,126.764,4,0,0,1,0,0,0,0,1,0,0,0,0
24,300001,0,0.468,0.865,6,-10.118,0,0.0448,0.0475,0.935,0.294,0.0393,178.492,4,0,0,0,0,0,1,0,0,0,0,0,0
52,235636,0,0.635,0.735,10,-7.037,0,0.0421,0.02,0.0404,0.108,0.333,110.011,4,0,0,0,0,0,0,0,0,1,0,0,1
24,157791,1,0.634,0.51,1,-19.945,1,0.942,0.903,0.0,0.7,0.496,95.225,3,0,0,0,0,0,1,0,0,0,0,0,0
39,174545,0,0.547,0.855,10,-4.688,0,0.248,0.0505,0.308,0.236,0.202,110.023,4,0,1,0,0,0,0,0,0,0,0,0,0
30,230973,0,0.803,0.702,7,-5.154,1,0.0427,0.64,9.97e-06,0.0715,0.894,102.516,4,0,0,0,1,0,0,0,0,0,0,0,0
39,4120258,0,0.0797,0.995,1,-17.379,1,0.0612,0.932,0.562,0.31,1e-05,84.788,3,0,0,0,0,0,1,0,0,0,0,0,0
49,236040,0,0.317,0.151,4,-23.897,0,0.0358,0.992,0.926,0.0852,0.112,69.883,4,0,0,0,0,0,1,0,0,0,0,0,0
59,273533,0,0.375,0.449,11,-13.439,0,0.0337,0.89,0.139,0.326,0.744,106.603,4,0,0,0,0,0,0,0,1,0,0,0,1
46,205693,0,0.296,0.876,4,-7.295,1,0.0973,0.198,0.0,0.849,0.67,146.991,4,0,0,0,1,0,0,0,0,0,0,0,0
61,181133,0,0.527,0.939,3,-5.795,1,0.0442,0.519,6.13e-05,0.06,0.714,153.755,4,0,0,0,0,0,0,0,0,0,0,1,1
55,277706,1,0.573,0.831,7,-5.586,1,0.433,0.0401,0.0,0.0909,0.766,76.352,4,0,0,0,0,0,0,0,0,0,1,0,1
0,178787,1,0.529,0.897,1,-4.713,0,0.0726,0.221,0.0,0.0399,0.885,180.118,4,0,0,0,0,0,0,0,0,0,1,0,0
25,175284,0,0.753,0.527,7,-9.455,1,0.0496,0.607,5.95e-05,0.15,0.862,111.685,4,0,0,1,0,0,0,0,0,0,0,0,0
33,331120,0,0.626,0.448,0,-11.496,0,0.0358,0.745,0.0,0.121,0.605,140.159,4,0,0,0,0,0,0,0,0,0,0,1,0
34,485760,0,0.803,0.525,2,-11.888,1,0.0612,0.000253,0.873,0.0967,0.158,125.012,4,0,1,0,0,0,0,0,0,0,0,0,0
29,182500,0,0.605,0.68,11,-8.293,1,0.0376,0.233,0.000251,0.258,0.895,120.044,4,0,0,1,0,0,0,0,0,0,0,0,0
17,256908,0,0.52,0.869,5,-4.121,0,0.053,0.000609,0.837,0.595,0.101,171.992,4,0,1,0,0,0,0,0,0,0,0,0,0
16,154973,0,0.791,0.401,5,-10.314,0,0.12,0.973,0.819,0.326,0.843,101.504,4,0,0,0,1,0,0,0,0,0,0,0,0
50,354503,0,0.741,0.948,2,-4.822,1,0.0439,0.00398,0.827,0.103,0.177,131.011,4,0,1,0,0,0,0,0,0,0,0,0,1
56,254516,0,0.56,0.512,1,-7.185,0,0.0333,0.592,0.0,0.056,0.39,123.991,4,0,0,0,0,0,0,0,1,0,0,0,1
38,136507,0,0.354,0.301,7,-12.772,1,0.0373,0.41,0.509,0.084,0.111,124.991,3,0,0,0,0,0,1,0,0,0,0,0,0
0,235893,0,0.318,0.943,4,-3.188,0,0.107,0.00721,2.06e-06,0.242,0.298,189.985,4,0,0,0,0,1,0,0,0,0,1,0,0
1,209160,0,0.689,0.705,0,-3.224,0,0.102,0.256,1.06e-06,0.108,0.456,89.109,4,0,0,0,1,0,0,0,0,0,0,1,0
46,161741,0,0.663,0.664,6,-7.248,1,0.0424,0.819,0.0,0.36,0.907,151.994,4,0,0,0,1,0,0,0,0,0,0,0,0
22,173613,0,0.494,0.338,8,-7.637,0,0.0308,0.725,0.0,0.128,0.459,142.207,4,0,0,1,0,0,0,0,0,0,0,0,0
44,242453,0,0.368,0.886,7,-6.938,1,0.0463,0.00588,0.000264,0.0834,0.656,169.132,4,0,0,0,1,0,0,0,0,1,1,0,0
74,189613,0,0.625,0.414,0,-8.7,1,0.0369,0.294,0.0,0.151,0.669,130.088,4,0,0,1,0,0,0,0,0,0,0,0,1
25,186576,0,0.7,0.862,0,-5.11,1,0.0349,0.000846,0.0108,0.107,0.539,129.993,4,0,0,0,0,0,1,0,0,0,0,0,0
47,193333,0,0.508,0.642,8,-5.218,0,0.0287,0.00843,0.0,0.129,0.0491,143.855,4,0,1,0,0,0,0,0,0,0,0,0,0
42,349400,0,0.428,0.535,8,-9.232,1,0.0411,0.000379,0.794,0.086,0.159,142.063,4,0,0,0,0,0,0,0,0,0,1,0,0
21,184133,0,0.665,0.544,1,-7.188,1,0.0267,0.552,0.0,0.377,0.711,99.662,4,0,0,1,0,0,0,0,0,0,0,0,0
33,181476,0,0.616,0.841,2,-5.028,0,0.327,0.444,0.0,0.122,0.672,79.55,4,0,0,0,0,0,0,0,1,0,0,0,0
37,180923,0,0.891,0.482,5,-10.19,0,0.127,0.314,0.859,0.127,0.491,130.02,4,0,0,0,0,0,1,0,0,0,0,0,0
14,190066,0,0.666,0.899,6,-4.913,0,0.0397,0.00885,9.44e-06,0.0726,0.529,129.023,4,0,0,0,0,0,1,0,0,0,0,0,0
13,94429,0,0.643,0.967,8,-4.052,0,0.0371,0.000437,0.242,0.0389,0.828,121.99,4,0,1,0,0,0,0,0,0,0,0,0,0
32,165527,0,0.728,0.934,7,-3.404,1,0.0394,0.11,0.0,0.379,0.751,91.513,4,0,0,0,0,0,0,0,0,0,0,1,0
52,199568,0,0.791,0.735,4,-6.672,1,0.211,0.0854,0.68,0.262,0.652,92.013,4,0,0,0,0,0,0,0,0,1,0,0,1
19,235840,0,0.482,0.802,6,-4.677,0,0.0927,0.132,0.0,0.111,0.501,174.943,4,0,0,0,0,0,0,0,1,0,0,0,0
26,216573,0,0.586,0.238,0,-13.524,1,0.0255,0.149,0.232,0.103,0.206,97.302,3,0,0,0,0,0,0,0,0,1,0,0,0
10,415306,0,0.803,0.959,6,-3.609,1,0.0499,6.23e-05,0.555,0.0525,0.485,122.062,4,0,1,0,0,0,0,0,0,0,0,0,0
67,227435,1,0.539,0.835,10,-4.118,0,0.259,0.00263,0.0,0.344,0.771,98.898,4,0,0,0,0,0,0,0,0,1,0,0,1
37,179866,0,0.588,0.93,4,-4.958,1,0.057,0.199,0.0,0.0992,0.834,135.083,4,0,0,0,0,0,0,0,0,0,1,1,0
50,179946,0,0.687,0.756,9,-3.601,0,0.0596,0.00335,0.0,0.0663,0.623,130.043,4,0,1,0,0,0,0,0,0,0,0,0,1
67,180000,0,0.509,0.953,11,-4.954,0,0.0414,0.0159,3.3e-05,0.28,0.406,125.015,4,0,1,0,0,0,0,0,0,1,0,0,1
23,286826,0,0.519,0.842,7,-8.568,0,0.0322,0.00177,0.0121,0.0757,0.641,142.842,4,0,0,0,0,0,0,0,1,0,0,0,0
46,193263,0,0.639,0.459,4,-10.431,1,0.0298,0.86,0.002,0.0781,0.294,95.01,4,0,0,0,0,0,0,0,0,0,1,0,0
46,247590,0,0.311,0.224,11,-10.918,1,0.032,0.878,1.27e-05,0.0932,0.194,165.559,4,0,0,1,0,0,0,0,1,0,0,1,0
61,230592,0,0.716,0.369,2,-9.216,1,0.0468,0.353,0.0,0.0897,0.389,146.021,4,0,0,0,0,0,1,0,0,0,0,0,1
50,227658,0,0.372,0.93,5,-3.066,0,0.0597,0.000888,0.73,0.19,0.182,175.0,4,0,1,0,0,0,0,0,0,0,0,0,1
12,39866,0,0.549,0.456,3,-14.653,0,0.0397,0.0188,0.0292,0.136,0.873,156.124,4,0,1,0,0,0,0,0,0,0,0,0,0
0,143957,0,0.56,0.436,7,-8.761,1,0.491,0.918,0.0,0.093,0.402,117.907,4,0,0,1,0,0,0,0,0,0,0,0,0
0,166028,0,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,4,0,1,0,0,0,0,0,0,0,0,0,0
0,307440,0,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,0,0,0,0,0,0,0,0,0,1,0,0
0,177240,0,0.473,0.224,4,-15.187,0,0.0389,0.977,0.0383,0.128,0.571,124.432,4,0,0,0,0,0,1,0,0,0,0,0,0
46,242506,0,0.329,0.628,9,-9.618,1,0.0393,0.46,0.0,0.928,0.335,158.741,4,0,0,0,1,0,0,0,0,0,0,0,0
40,201535,0,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,0,0,0,0,0,0,0,1,0,0,0,0
21,235733,0,0.653,0.421,1,-8.946,1,0.0313,0.6,0.0,0.084,0.712,75.971,4,0,1,0,0,0,0,0,0,0,0,0,0
41,180032,0,0.571,0.324,0,-9.245,0,0.205,0.666,0.0,0.0895,0.672,142.77,3,0,0,0,0,0,0,0,0,1,0,0,0
0,189386,0,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,0,0,0,0,0,1,0,0,0,0,0,0
37,256293,0,0.668,0.63,2,-10.565,1,0.0848,0.602,0.0,0.76,0.776,102.447,4,0,0,0,1,0,0,0,0,0,0,0,0
20,62960,0,0.591,0.765,3,-7.187,1,0.898,0.862,0.0,0.818,0.53,113.681,5,0,0,0,0,0,1,0,0,0,0,0,0
29,197933,0,0.403,0.54,9,-5.484,1,0.0282,0.634,0.00126,0.0746,0.382,92.321,4,0,0,0,0,0,0,0,0,0,1,0,0
0,270493,0,0.704,0.691,6,-5.414,1,0.158,0.255,0.0,0.129,0.427,143.982,4,0,0,0,1,0,0,0,0,0,0,1,0
10,261463,0,0.583,0.881,1,-4.665,1,0.201,0.0166,3.99e-05,0.135,0.468,173.932,4,0,1,0,0,0,0,0,0,0,0,0,0
86,166253,0,0.647,0.801,1,-2.946,0,0.249,0.0451,0.0,0.0628,0.517,180.108,4,0,0,0,1,0,0,0,0,0,0,1,1
12,287426,0,0.778,0.801,7,-7.591,1,0.0812,0.00217,0.000701,0.106,0.498,96.022,4,0,1,0,0,0,0,0,0,0,0,0,0
40,190720,0,0.624,0.803,0,-6.187,1,0.0873,0.0135,0.00839,0.214,0.962,129.094,4,0,1,0,0,0,0,0,0,0,0,0,0
0,121026,0,0.446,0.214,1,-15.215,1,0.0326,0.885,1.46e-06,0.052,0.741,133.436,4,1,0,0,0,0,0,0,0,0,0,0,0
37,310500,0,0.161,1.0,10,-14.559,1,0.0576,0.855,0.78,0.979,1e-05,130.708,5,0,0,0,0,0,1,0,0,0,0,0,0
24,277160,0,0.453,0.268,4,-15.611,1,0.0318,0.947,0.766,0.519,0.115,111.414,4,0,0,0,0,0,1,0,0,0,0,0,0
52,237173,0,0.508,0.946,9,-3.569,0,0.0849,0.00438,0.0,0.126,0.811,170.083,4,0,0,0,0,0,0,0,1,0,0,0,1
0,159413,0,0.672,0.615,0,-8.274,1,0.0293,0.471,0.0,0.0911,0.944,119.693,4,0,0,0,0,0,0,0,0,1,0,0,0
16,125544,0,0.746,0.774,0,-7.084,1,0.0331,0.597,0.00783,0.273,0.961,104.029,4,0,0,1,0,0,0,0,0,0,0,0,0
50,215106,1,0.489,0.425,1,-11.98,1,0.0506,0.3,0.0703,0.106,0.117,130.104,4,0,0,0,0,0,0,0,0,0,0,1,1
36,196345,0,0.665,0.956,7,-2.357,0,0.0463,0.013,0.0,0.819,0.651,136.017,4,0,0,0,0,0,1,0,0,0,0,0,0
27,212932,0,0.658,0.906,11,-3.836,0,0.0787,0.657,0.00112,0.18,0.501,133.012,4,0,0,0,0,0,0,0,0,0,0,1,0
59,218644,0,0.685,0.736,0,-5.656,1,0.0521,0.0997,0.0112,0.101,0.893,117.979,4,0,0,0,0,0,0,0,0,0,0,1,1
8,89479,0,0.525,0.284,3,-10.661,1,0.0328,0.945,0.00107,0.116,0.566,114.313,4,0,0,0,0,0,1,0,0,0,0,0,0
24,237584,0,0.547,0.627,10,-7.311,0,0.0359,0.0513,0.00145,0.112,0.615,174.967,4,0,0,0,0,0,0,0,0,0,0,1,0
58,396466,0,0.32,0.412,4,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,4,0,0,1,0,1,0,0,0,0,0,0,1
19,176267,0,0.672,0.45,4,-6.361,0,0.0322,0.588,0.0,0.107,0.4,115.886,4,0,0,0,0,0,0,0,1,0,0,0,0
0,170493,0,0.452,0.267,8,-9.081,1,0.0407,0.856,0.129,0.114,0.148,159.606,3,0,0,1,0,0,0,0,0,0,0,0,0
52,212373,0,0.447,0.823,5,-3.309,1,0.0423,8.17e-05,0.00065,0.0676,0.625,153.007,4,0,0,0,0,0,0,0,1,0,0,0,1
51,248551,0,0.557,0.436,6,-8.569,1,0.0676,0.809,0.0,0.151,0.246,179.997,3,0,0,0,0,0,0,0,1,0,0,0,1
30,287533,0,0.781,0.755,7,-7.015,1,0.0395,0.564,0.00267,0.126,0.597,118.168,4,0,0,0,0,0,0,0,0,0,0,1,0
11,236800,0,0.565,0.645,11,-15.47,0,0.0349,0.201,0.829,0.0845,0.0383,100.026,4,0,1,0,0,0,0,0,0,0,0,0,0
16,151354,0,0.631,0.602,1,-10.398,1,0.0451,0.486,0.177,0.601,0.25,102.08,4,0,0,0,0,0,0,0,0,0,0,1,0
64,344360,0,0.448,0.607,9,-4.606,0,0.0611,0.791,0.0,0.0888,0.484,139.509,4,0,0,0,0,0,0,0,1,0,0,0,1
32,176320,0,0.808,0.813,11,-6.027,1,0.0327,0.0762,0.0,0.197,0.866,104.899,4,0,0,0,0,0,0,0,0,0,0,1,0
22,184040,0,0.564,0.982,1,-1.992,0,0.0455,0.0386,0.844,0.129,0.868,128.008,4,0,0,0,0,0,0,0,1,0,0,0,0
41,330453,0,0.62,0.404,11,-9.395,0,0.0379,0.0155,0.586,0.122,0.225,76.99,4,0,0,0,0,0,0,0,0,1,0,0,0
30,196080,0,0.732,0.806,8,-4.758,1,0.0314,0.00522,0.0,0.0907,0.601,129.982,4,0,0,0,1,0,0,0,0,0,0,0,0
45,258265,0,0.637,0.892,11,-5.284,0,0.0809,0.00464,0.0,0.199,0.845,130.01,4,0,0,0,1,0,0,0,0,1,0,1,0
15,336551,0,0.327,0.987,2,-2.392,1,0.536,0.000316,0.777,0.699,0.252,173.844,4,0,1,0,0,0,0,0,0,0,0,0,0
21,197597,0,0.482,0.953,6,-4.72,1,0.0778,0.000246,0.00779,0.0701,0.522,136.966,4,0,0,0,0,0,0,0,0,0,1,0,0
16,195002,0,0.677,0.916,8,-4.836,0,0.0437,0.000167,0.935,0.329,0.644,128.001,4,0,1,0,0,0,0,0,0,0,0,0,0
49,264939,0,0.566,0.84,0,-4.548,1,0.0343,0.00625,0.0,0.0699,0.9,174.041,4,0,0,0,0,0,0,0,0,0,0,1,0
52,341787,0,0.28,0.445,2,-9.826,1,0.0319,0.705,0.0,0.797,0.285,137.517,4,0,0,0,1,0,0,0,0,0,0,0,1
0,265706,0,0.27,0.0423,2,-23.163,0,0.0347,0.994,0.942,0.0744,0.0574,78.069,4,1,0,0,0,0,0,0,0,0,0,0,0
19,240640,0,0.736,0.885,6,-5.579,0,0.0485,0.0684,0.822,0.0923,0.832,112.01,4,0,0,0,0,0,0,0,0,0,0,1,0
36,161013,0,0.57,0.299,1,-11.426,0,0.0287,0.806,0.0,0.0965,0.651,112.3,4,0,0,0,0,0,0,0,0,0,1,0,0
0,233906,0,0.462,0.914,8,-6.382,1,0.0416,0.00124,0.000125,0.0978,0.326,142.978,4,0,0,0,0,0,0,0,0,0,1,1,0
15,314305,0,0.612,0.808,6,-5.122,0,0.0769,0.00113,0.574,0.0836,0.649,174.068,4,0,1,0,0,0,0,0,0,0,0,0,0
37,280453,0,0.47,0.406,4,-11.37,1,0.0282,0.06,0.146,0.0484,0.335,110.932,4,0,0,0,0,0,0,0,0,0,1,0,0
59,257399,0,0.699,0.913,2,-4.435,1,0.0813,0.0318,2.08e-06,0.0928,0.671,129.036,4,0,0,0,0,0,0,0,1,0,0,0,1
31,262741,0,0.71,0.717,1,-6.119,1,0.0357,0.52,4.53e-06,0.0598,0.854,94.988,4,0,0,0,1,0,0,0,0,0,0,0,0
47,259200,0,0.599,0.563,1,-7.317,0,0.0407,0.526,0.0623,0.053,0.302,150.009,4,0,0,0,0,0,0,0,0,0,1,1,0
44,145161,0,0.726,0.761,9,-5.036,0,0.0432,0.162,0.00122,0.0879,0.558,123.954,3,0,1,0,0,0,0,0,0,0,0,0,0
55,210332,0,0.506,0.911,1,-5.341,1,0.0397,1.94e-05,0.0288,0.335,0.276,112.489,1,0,0,0,0,1,0,0,0,0,0,0,1
66,175226,0,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,4,0,0,0,0,1,0,0,0,0,1,0,1
22,382666,0,0.306,0.108,11,-22.479,0,0.0322,0.938,0.938,0.436,0.154,74.092,3,0,0,0,0,0,1,0,0,0,0,0,0
41,215066,0,0.897,0.644,5,-6.437,0,0.0434,0.449,0.0264,0.139,0.972,109.976,4,0,0,0,0,0,0,0,0,1,0,0,0
