acousticness,instrumentalness,duration_ms,energy,loudness,valence,speechiness,liveness,danceability,tempo,is_hit,popularity,genre_Art_Instrumental,genre_Electronic_Dance,genre_Folk_Country_Blues,genre_Latin_Brazilian,genre_Metal_HardRock,genre_Mood_Ambient,genre_Other,genre_Pop,genre_RnB_Soul,genre_Rock_Alternative,genre_World
0.000522,0.000364,317786,0.997,-2.463,0.13,0.185,0.143,0.528,139.923,0,31,0,0,0,0,1,0,0,0,0,1,0
0.000158,6.02e-05,213933,0.987,-3.954,0.448,0.0742,0.0712,0.577,141.964,0,22,0,0,0,0,1,0,0,0,0,0,0
0.243,0.0,221920,0.533,-10.65,0.438,0.0237,0.0875,0.425,84.138,0,44,0,0,0,1,0,0,0,0,0,0,0
0.257,0.0,205534,0.638,-8.333,0.435,0.0372,0.0886,0.689,120.026,0,35,0,0,0,0,0,0,0,0,0,0,1
0.0263,0.0,185886,0.63,-8.052,0.223,0.072,0.284,0.675,77.492,1,61,0,0,0,0,0,0,0,0,0,1,0
0.041,5.7e-06,372133,0.747,-5.678,0.277,0.0443,0.261,0.533,124.97,1,55,0,0,0,0,0,0,0,0,0,1,0
0.132,0.0,221680,0.581,-7.525,0.685,0.369,0.0851,0.873,150.939,0,49,0,0,0,0,0,0,0,0,0,1,0
0.0197,6.07e-05,216120,0.787,-2.88,0.572,0.0499,0.0685,0.399,117.089,1,80,0,1,0,0,0,0,0,0,0,0,0
0.0741,1.17e-05,274055,0.562,-8.078,0.172,0.0376,0.137,0.379,173.861,0,0,0,0,0,0,1,0,0,0,0,1,0
0.158,0.000223,326560,0.625,-7.825,0.712,0.0223,0.14,0.613,97.822,0,32,0,0,0,0,0,0,0,1,0,0,0
0.000325,7.15e-05,307307,0.963,-3.776,0.267,0.0856,0.375,0.568,125.015,0,33,0,0,0,0,1,0,0,0,0,1,0
0.828,0.000531,523453,0.266,-15.384,0.617,0.0403,0.303,0.725,86.727,0,10,0,0,0,0,0,0,0,0,0,0,1
0.182,3.41e-06,152500,0.479,-9.238,0.363,0.363,0.346,0.805,80.454,1,61,0,0,0,0,0,1,0,0,0,0,0
0.984,0.755,175423,0.015,-26.417,0.0294,0.18,0.111,0.0796,85.126,0,37,0,0,0,0,0,1,0,0,0,0,0
0.577,1.12e-06,317906,0.312,-10.54,0.196,0.0292,0.0954,0.234,169.721,0,43,0,0,0,1,0,0,0,0,0,0,0
0.675,0.0,248813,0.539,-5.979,0.65,0.0719,0.458,0.702,134.825,0,24,0,0,0,0,0,1,0,0,0,0,0
0.205,4.7e-05,138860,0.85,-5.355,0.362,0.0455,0.172,0.698,136.006,1,69,0,0,0,0,0,0,0,0,0,0,1
0.991,0.849,282253,0.211,-15.817,0.0523,0.054,0.119,0.267,65.032,0,0,0,0,0,0,0,0,0,0,0,0,1
0.928,0.9,596000,0.047,-25.426,0.0281,0.0425,0.0652,0.0667,75.446,0,48,1,0,0,0,0,0,0,0,0,0,0
0.00161,0.0985,135053,0.652,-6.942,0.405,0.0762,0.106,0.833,158.022,0,0,0,0,0,0,0,0,0,0,1,0,0
7.77e-06,0.00108,239725,0.939,-4.737,0.324,0.0889,0.116,0.144,161.342,0,24,0,0,0,0,1,0,0,0,0,0,0
0.00854,0.419,409746,0.394,-11.573,0.788,0.0532,0.072,0.766,123.983,0,27,0,1,0,0,0,0,0,0,0,0,0
0.39,0.00134,417413,0.45,-14.278,0.142,0.0354,0.988,0.259,76.922,0,46,0,0,0,0,0,0,0,0,0,1,0
0.000301,7.67e-05,237357,0.944,-5.894,0.637,0.0475,0.0636,0.598,110.048,0,38,0,0,0,0,0,0,0,0,0,0,1
0.647,0.0,166146,0.476,-8.869,0.558,0.0649,0.281,0.553,113.401,1,57,0,0,0,0,0,1,0,0,0,0,0
0.000213,0.000586,205026,0.985,-3.297,0.251,0.0884,0.481,0.505,114.964,0,27,0,0,0,0,1,0,0,0,0,0,0
0.0721,0.0,147597,0.836,-6.093,0.712,0.051,0.248,0.701,125.927,0,2,0,1,0,0,0,0,0,0,0,0,0
0.388,0.0,204200,0.799,-5.795,0.803,0.0388,0.885,0.587,144.323,0,46,0,0,0,1,0,0,0,0,0,0,0
0.655,0.0,146733,0.467,-7.025,0.98,0.0402,0.306,0.671,107.794,0,49,0,0,0,0,0,0,0,0,1,0,0
0.131,0.0,211013,0.522,-7.87,0.305,0.0363,0.438,0.535,77.054,0,0,0,1,0,0,0,0,0,0,0,0,0
2.88e-05,0.667,288471,0.971,-7.106,0.547,0.039,0.0609,0.559,122.813,0,8,0,1,0,0,0,0,0,0,0,0,0
0.822,0.000135,173106,0.168,-16.789,0.141,0.0329,0.136,0.25,107.269,0,0,1,0,0,0,0,0,0,0,1,0,0
0.393,0.0,85400,0.63,-8.117,0.815,0.0486,0.107,0.775,152.988,1,55,0,0,0,0,0,1,0,0,0,0,0
0.0525,0.0,142900,0.643,-6.236,0.465,0.0743,0.321,0.575,75.907,0,1,0,0,0,0,0,0,0,0,0,0,1
0.00656,0.0152,151080,0.785,-4.664,0.889,0.0311,0.14,0.586,119.829,0,24,0,0,0,0,1,0,0,0,0,0,0
0.0785,0.000423,192885,0.74,-3.982,0.963,0.329,0.111,0.567,162.573,1,55,0,0,0,0,0,0,0,0,0,0,1
0.0488,0.404,374360,0.471,-13.372,0.657,0.0416,0.125,0.67,121.065,0,12,0,1,0,0,0,0,0,0,0,0,0
0.586,0.0,180338,0.544,-6.152,0.483,0.0391,0.463,0.639,129.908,0,0,0,1,0,0,0,0,0,0,0,0,0
0.00823,0.0,208405,0.822,-3.299,0.513,0.0371,0.242,0.53,147.025,1,58,0,0,0,0,0,0,0,1,0,0,0
0.000116,2.02e-05,206133,0.781,-7.602,0.723,0.055,0.102,0.587,149.982,1,63,0,0,0,0,1,0,0,0,0,0,0
0.000247,0.152,353133,0.994,-3.19,0.126,0.175,0.0793,0.476,92.865,1,54,0,0,0,0,1,0,0,0,0,0,0
0.902,0.935,127800,0.228,-14.361,0.0762,0.0376,0.123,0.263,76.944,0,24,0,0,0,0,0,1,0,0,0,0,0
0.414,0.0,173960,0.831,-5.606,0.586,0.0615,0.204,0.443,182.056,0,0,0,0,1,0,0,0,0,0,0,0,0
0.179,0.0,241891,0.499,-7.631,0.305,0.0276,0.17,0.624,115.986,0,38,0,0,0,0,0,0,0,1,0,0,0
0.241,0.0,147480,0.644,-7.75,0.547,0.0289,0.481,0.463,86.219,0,41,0,0,0,1,0,0,0,0,0,0,0
0.596,0.0,267586,0.468,-7.895,0.415,0.0289,0.127,0.549,118.018,0,48,0,0,0,0,0,0,0,1,0,0,0
7.88e-05,1.17e-05,225484,0.931,-1.409,0.498,0.0416,0.102,0.419,93.971,0,28,0,0,0,0,1,0,0,0,0,0,0
0.793,0.0,197826,0.359,-7.214,0.548,0.0411,0.135,0.621,110.499,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0328,0.000248,244813,0.537,-7.424,0.483,0.114,0.229,0.852,100.369,1,58,0,0,0,0,0,0,0,0,0,0,1
0.332,0.00486,182000,0.454,-14.522,0.57,0.383,0.232,0.671,143.645,0,39,0,0,0,0,0,1,0,0,0,0,0
0.0366,5.64e-06,315533,0.707,-7.911,0.92,0.0509,0.27,0.872,132.954,0,28,0,1,0,0,0,0,0,0,0,0,0
0.147,0.00497,264226,0.866,-6.313,0.633,0.0507,0.148,0.622,109.934,1,59,0,0,0,0,0,0,0,1,0,0,0
0.00148,0.000582,213800,0.953,-3.435,0.537,0.0855,0.152,0.613,105.046,1,76,0,0,0,0,0,0,0,0,0,1,0
0.00286,0.78,358095,0.799,-6.609,0.722,0.0776,0.105,0.851,125.991,0,0,0,1,0,0,0,0,0,0,0,0,1
0.862,0.565,167369,0.126,-22.635,0.0353,0.0331,0.38,0.38,104.917,1,52,0,0,0,0,0,1,0,0,0,0,0
0.00135,0.0,303040,0.813,-5.273,0.713,0.0285,0.203,0.693,117.005,0,23,0,0,0,0,0,0,0,1,0,0,0
0.0167,0.00962,275878,0.65,-6.805,0.389,0.259,0.0989,0.887,115.988,1,63,0,0,0,1,0,0,0,0,0,0,0
0.704,0.0,207065,0.614,-6.643,0.571,0.0435,0.356,0.425,143.687,0,49,0,0,0,1,0,0,0,0,0,0,0
0.981,0.929,252253,0.173,-19.353,0.131,0.0362,0.16,0.239,72.718,1,55,1,0,0,0,0,1,0,0,0,0,0
0.084,0.0,220900,0.743,-6.168,0.111,0.0479,0.124,0.443,130.014,0,24,0,1,0,0,0,0,0,0,0,0,0
0.107,0.0114,317280,0.708,-5.915,0.965,0.0911,0.044,0.886,109.976,0,1,0,0,0,1,0,0,0,0,1,0,1
0.243,0.0,205924,0.861,-8.441,0.935,0.0626,0.53,0.622,139.041,0,0,0,0,0,0,0,1,0,0,0,0,0
0.811,0.0,216894,0.304,-9.415,0.567,0.0354,0.0826,0.668,112.338,0,30,0,0,1,0,0,0,0,0,0,0,0
0.0216,7.81e-05,190164,0.816,-6.29,0.861,0.077,0.0541,0.82,108.98,1,58,0,0,0,0,0,0,0,0,0,0,1
0.00446,0.911,436000,0.499,-15.93,0.039,0.0371,0.111,0.706,129.994,0,8,0,1,0,0,0,0,0,0,0,0,0
0.0014,1.32e-06,157333,0.969,-4.419,0.538,0.0491,0.0787,0.492,95.136,0,47,0,0,0,0,0,0,0,0,0,1,0
0.0165,0.801,342946,0.953,-2.872,0.859,0.0678,0.106,0.687,161.783,0,13,0,1,0,0,0,0,0,0,0,0,0
0.0287,0.386,385653,0.983,-7.304,0.0378,0.209,0.516,0.538,158.039,0,16,0,0,0,0,0,1,0,0,0,0,0
0.000399,0.766,321360,0.98,-4.933,0.405,0.0997,0.0606,0.572,109.994,0,14,0,1,0,0,0,0,0,0,0,0,0
0.952,0.919,145429,0.0863,-23.725,0.193,0.0387,0.0852,0.574,136.11,1,55,0,0,0,0,0,0,0,1,0,0,0
0.704,0.00018,169413,0.368,-9.629,0.601,0.0669,0.173,0.507,135.117,0,22,0,0,0,0,0,1,0,0,0,0,0
0.00489,7.55e-05,222857,0.639,-9.262,0.586,0.0396,0.091,0.63,140.046,0,22,0,0,0,0,0,0,0,0,0,0,1
0.534,0.0141,184736,0.929,-2.348,0.969,0.0433,0.0881,0.734,154.046,0,46,0,0,0,1,0,0,0,0,0,0,0
0.508,1e-06,243933,0.503,-8.343,0.198,0.0357,0.421,0.322,114.728,0,40,0,0,1,0,0,0,0,0,0,0,0
0.000817,7.96e-05,196600,0.913,-10.643,0.624,0.0556,0.232,0.515,133.392,0,19,0,0,0,0,0,0,0,1,0,0,0
0.000506,0.625,360020,0.885,-6.797,0.305,0.311,0.108,0.374,104.968,0,26,0,1,0,0,0,0,0,0,0,0,0
0.0754,0.00329,224800,0.878,-3.826,0.922,0.0864,0.0656,0.805,124.994,0,7,0,0,0,1,0,0,0,0,1,0,1
4.63e-05,0.0834,169866,0.962,-5.723,0.319,0.0814,0.382,0.281,113.174,0,34,0,0,0,0,0,0,0,0,0,1,1
0.763,1.28e-06,117106,0.475,-12.144,0.917,0.03,0.0509,0.621,128.376,0,12,0,0,1,0,0,0,0,0,0,0,0
0.000377,0.000929,199522,0.88,-3.72,0.416,0.0356,0.0464,0.615,120.049,0,0,0,1,0,0,0,0,0,0,0,0,0
0.991,0.904,438040,0.0653,-14.621,0.214,0.0472,0.109,0.428,79.341,0,20,0,0,0,0,0,1,0,0,0,0,0
0.0954,0.00655,213749,0.65,-7.307,0.826,0.0415,0.126,0.524,107.493,0,43,0,0,0,0,0,0,0,0,0,0,1
0.158,0.00147,248426,0.871,-4.358,0.892,0.0775,0.286,0.77,104.023,0,2,0,0,0,0,0,0,0,0,0,0,1
0.687,2.42e-06,147146,0.81,-7.602,0.971,0.0322,0.097,0.772,119.883,0,0,0,0,0,0,0,0,0,0,1,1,0
0.00093,2.75e-06,221160,0.921,-5.907,0.359,0.106,0.26,0.503,121.983,1,63,0,0,0,0,1,0,0,0,0,1,0
0.974,0.916,200826,0.09,-20.992,0.138,0.0652,0.0573,0.467,92.284,0,48,0,0,0,0,0,1,0,0,0,0,0
0.0122,0.00122,170013,0.964,-4.645,0.935,0.0909,0.328,0.644,90.0,0,33,0,0,0,0,0,0,0,0,0,0,1
0.117,0.0,353320,0.658,-5.589,0.307,0.0318,0.0677,0.377,143.713,0,46,0,0,0,0,1,0,0,0,0,0,0
0.0972,0.349,140160,0.623,-9.841,0.463,0.093,0.267,0.27,157.24,1,52,0,0,0,0,0,1,0,0,0,0,0
0.00145,2.63e-06,79680,0.93,-6.82,0.372,0.161,0.313,0.561,123.508,0,28,0,0,0,0,0,0,0,1,0,0,0
0.00815,0.871,4789026,0.632,-12.469,0.151,0.0451,0.0998,0.697,121.055,0,11,0,1,0,0,0,0,0,0,0,0,0
0.0132,4.23e-06,186586,0.811,-4.89,0.873,0.0358,0.0788,0.655,146.989,0,29,0,1,0,0,0,0,0,0,0,0,0
0.00658,0.000865,306426,0.937,-4.485,0.216,0.059,0.14,0.405,140.017,0,36,0,0,0,0,0,0,0,0,0,1,0
0.106,0.0,223946,0.669,-5.854,0.701,0.0458,0.129,0.379,139.305,0,20,0,0,0,0,0,1,0,0,0,0,0
0.028,0.0,358653,0.936,-4.503,0.6,0.195,0.0686,0.407,127.047,0,27,0,0,0,0,0,1,0,0,0,0,0
0.000584,0.0559,125801,0.903,-6.719,0.447,0.109,0.0831,0.52,105.15,0,26,0,0,0,0,0,0,0,1,0,0,0
0.817,0.0,260826,0.371,-8.908,0.161,0.0334,0.131,0.532,74.47,1,52,0,0,1,0,0,0,0,0,0,0,0
0.0547,0.00025,173280,0.886,-6.9,0.957,0.061,0.245,0.772,134.011,0,39,0,0,0,0,0,0,0,0,0,0,1
0.0122,0.924,343093,0.729,-9.036,0.536,0.0566,0.101,0.286,171.93,0,35,0,0,0,0,0,0,0,0,1,0,0
0.0485,0.901,305280,0.821,-8.962,0.433,0.0683,0.48,0.582,164.983,0,12,0,1,0,0,0,0,0,0,0,0,0
0.638,0.00264,203924,0.449,-10.907,0.338,0.0338,0.705,0.481,122.741,0,40,0,0,0,0,0,0,0,0,1,0,0
0.000653,0.833,323337,0.971,-7.101,0.0513,0.0467,0.0942,0.704,132.008,0,42,0,1,0,0,0,0,0,0,0,0,0
0.739,0.0,169371,0.0856,-17.766,0.316,0.0999,0.0919,0.524,93.672,0,41,0,0,0,1,0,0,0,0,1,0,0
0.185,0.108,317173,0.927,-7.157,0.342,0.0437,0.325,0.704,114.995,1,58,0,0,0,0,0,0,0,0,1,0,0
0.0728,1.68e-05,192000,0.583,-6.028,0.201,0.039,0.138,0.369,169.895,0,31,0,1,0,0,0,0,0,0,0,0,0
0.863,0.0,223907,0.408,-7.37,0.509,0.0348,0.121,0.727,133.868,1,52,0,0,0,0,0,0,0,1,0,0,0
0.846,9.46e-06,294502,0.666,-22.108,0.144,0.911,0.858,0.377,62.807,0,24,0,0,0,0,0,1,0,0,0,0,0
0.952,0.163,148853,0.324,-10.077,0.179,0.0379,0.126,0.356,99.903,0,0,0,0,0,0,0,1,0,0,0,0,0
0.992,0.906,132235,0.107,-27.84,0.353,0.0365,0.104,0.502,119.221,0,48,0,0,0,0,0,1,0,0,0,0,0
0.000132,0.0,262333,0.971,-3.451,0.473,0.0636,0.0731,0.546,104.083,0,0,0,0,0,0,0,0,0,1,0,0,0
0.787,0.000188,217368,0.402,-11.344,0.397,0.0448,0.103,0.568,125.743,0,0,0,0,0,0,0,0,0,0,0,1,0
0.000337,1.39e-05,197250,0.97,-2.299,0.27,0.0531,0.402,0.511,160.044,0,36,0,1,0,0,0,0,0,0,0,0,0
0.905,0.614,269960,0.159,-16.708,0.0421,0.0338,0.091,0.313,100.545,0,20,0,0,0,0,0,1,0,0,0,0,0
0.995,0.917,189626,0.0413,-23.33,0.0836,0.0578,0.0837,0.472,65.917,0,20,0,0,0,0,0,1,0,0,0,0,0
0.0034,0.0,202053,0.851,-4.514,0.726,0.0306,0.166,0.607,133.105,0,40,0,0,0,0,0,0,0,1,0,0,0
0.802,0.0,246373,0.51,-4.991,0.392,0.0349,0.118,0.596,144.039,0,40,0,0,1,0,0,0,0,0,0,0,0
0.675,0.0,129332,0.393,-14.716,0.962,0.0387,0.17,0.679,126.515,0,12,0,0,1,0,0,0,0,0,0,0,0
0.085,0.0,166706,0.576,-7.341,0.783,0.146,0.0458,0.726,82.055,1,51,0,0,0,0,0,0,0,0,0,0,1
0.565,0.0,201586,0.571,-7.255,0.564,0.0447,0.0849,0.595,87.12,0,1,0,0,0,0,0,1,0,0,0,0,0
0.99,0.909,121423,0.0693,-25.177,0.262,0.0357,0.105,0.295,118.817,1,52,1,0,0,0,0,0,0,0,0,0,0
0.261,0.0,216807,0.658,-4.572,0.541,0.0474,0.173,0.481,203.994,0,37,0,0,0,0,0,0,0,1,0,0,0
0.165,0.815,300983,0.693,-10.661,0.664,0.0382,0.104,0.718,121.992,0,46,0,1,0,0,0,0,0,0,0,0,0
0.000309,2.46e-05,175150,0.949,-3.048,0.608,0.0872,0.29,0.514,160.063,1,53,0,0,0,0,0,0,0,0,0,0,1
0.338,0.0,160868,0.626,-5.54,0.488,0.0303,0.255,0.587,95.9,0,45,0,0,0,1,0,0,0,0,0,0,0
0.49,0.00248,808760,0.201,-16.649,0.149,0.0322,0.13,0.283,149.531,0,0,0,0,0,0,0,1,0,0,0,0,0
0.161,8.54e-05,323240,0.603,-6.356,0.976,0.0366,0.0735,0.865,105.004,0,35,0,0,1,0,0,0,0,0,0,0,0
0.0191,6.02e-05,176516,0.955,-2.42,0.446,0.11,0.285,0.44,155.006,0,21,0,1,0,0,0,0,0,0,0,0,0
0.0138,0.489,401150,0.97,-9.427,0.508,0.043,0.281,0.582,131.92,0,27,0,0,0,0,1,0,0,0,0,0,0
0.293,3.69e-06,227441,0.572,-5.509,0.108,0.0362,0.0978,0.442,85.963,0,37,0,1,0,0,0,0,0,0,0,0,1
0.452,0.0,284239,0.826,-3.463,0.865,0.0348,0.238,0.714,100.297,0,35,0,0,1,0,0,0,0,0,0,0,0
0.00475,3.22e-05,250066,0.954,-4.136,0.734,0.0753,0.133,0.488,91.977,0,35,0,0,0,0,0,0,0,0,0,0,1
1.8e-05,0.0,298480,0.922,-3.247,0.472,0.0441,0.498,0.501,120.037,0,20,0,0,0,0,1,0,0,0,0,0,0
0.88,0.0,143733,0.196,-16.093,0.525,0.0601,0.0513,0.439,129.581,0,1,1,0,0,0,0,0,0,0,0,0,0
0.822,0.0,200800,0.373,-7.764,0.144,0.0321,0.105,0.2,171.739,0,19,1,0,0,0,0,0,0,0,0,0,0
0.121,2.59e-05,220055,0.711,-6.304,0.601,0.18,0.0732,0.74,170.026,0,39,0,0,0,1,0,0,0,0,0,0,0
3.48e-05,0.691,361680,0.969,-3.603,0.0465,0.134,0.318,0.138,175.725,0,20,0,0,0,0,1,0,0,0,0,0,0
0.558,0.00227,1749173,0.815,-8.362,0.891,0.0684,0.856,0.465,107.492,0,36,0,0,1,0,0,0,0,0,0,0,0
0.417,0.0,226891,0.626,-3.677,0.717,0.0613,0.234,0.823,133.975,0,43,0,0,0,0,0,0,0,0,1,0,0
0.0703,4.94e-05,255664,0.807,-5.261,0.656,0.0485,0.661,0.567,107.965,0,47,0,0,0,1,0,0,0,0,0,0,0
0.904,0.000104,198386,0.292,-9.899,0.168,0.0284,0.0889,0.47,66.109,0,45,0,0,1,0,0,0,0,0,0,0,0
0.000432,0.00487,296453,0.872,-3.91,0.537,0.03,0.359,0.559,123.413,0,33,0,0,0,0,0,0,0,1,0,0,0
0.73,0.0126,140280,0.784,-5.138,0.978,0.0353,0.0851,0.717,168.146,0,36,0,0,0,0,0,0,0,0,0,0,1
0.143,0.0,217706,0.81,-2.019,0.462,0.0356,0.719,0.542,81.619,0,45,0,0,0,1,0,0,0,0,0,0,0
1.56e-05,0.000176,308077,0.896,-5.159,0.264,0.0511,0.125,0.556,124.997,0,0,0,0,0,0,0,0,0,0,0,0,1
0.243,0.0637,272306,0.744,-8.566,0.547,0.0292,0.159,0.653,145.278,0,19,0,0,0,0,0,0,0,1,0,0,0
0.165,0.00332,291000,0.538,-6.935,0.638,0.0309,0.387,0.684,82.539,0,0,0,1,0,0,0,0,0,0,0,0,0
0.00758,0.0408,225924,0.737,-7.307,0.325,0.0349,0.293,0.661,97.021,1,55,0,0,0,0,0,0,0,1,0,0,0
0.197,0.0,283186,0.559,-7.317,0.601,0.221,0.074,0.81,80.116,0,28,0,0,0,0,0,0,0,0,0,0,1
0.193,0.0,235838,0.844,-6.806,0.714,0.0656,0.234,0.652,92.006,0,33,0,0,0,0,0,0,0,0,0,0,1
0.648,0.0,153933,0.338,-11.528,0.81,0.0299,0.13,0.474,154.596,1,53,0,0,0,0,0,0,0,0,0,1,0
0.00613,1.08e-05,210106,0.758,-7.344,0.918,0.0256,0.299,0.63,104.257,0,0,0,0,0,0,0,1,0,0,0,0,0
0.951,3.32e-05,273480,0.266,-6.42,0.33,0.0318,0.108,0.333,129.249,0,26,0,0,1,0,0,0,0,0,0,0,0
0.0589,0.0119,181071,0.799,-7.318,0.288,0.0812,0.362,0.667,112.054,0,0,0,1,0,0,0,0,0,0,0,0,0
0.274,0.909,529066,0.687,-11.698,0.0473,0.0332,0.0941,0.558,118.006,0,20,0,1,0,0,0,0,0,0,0,0,0
0.968,0.0488,195426,0.521,-10.71,0.76,0.0831,0.127,0.429,112.475,0,19,0,0,0,1,0,0,0,0,0,0,0
0.685,4.07e-05,231496,0.421,-8.364,0.482,0.0876,0.224,0.732,126.943,1,57,0,0,0,0,0,1,0,0,1,0,0
0.713,0.0,336533,0.581,-14.4,0.383,0.285,0.0921,0.429,142.61,0,25,0,0,0,0,0,1,0,0,0,0,0
0.424,0.00275,203520,0.853,-2.131,0.964,0.0518,0.282,0.841,103.607,0,0,0,0,0,1,0,0,0,0,0,0,0
0.001,0.728,247578,0.998,-1.268,0.247,0.271,0.918,0.505,94.999,0,29,0,0,0,0,0,0,0,0,0,1,0
0.00187,0.0311,177600,0.966,-2.791,0.318,0.113,0.362,0.568,95.102,0,37,0,0,0,0,0,0,0,0,0,0,1
0.00065,0.121,338203,0.909,-4.826,0.728,0.0485,0.0342,0.798,119.666,0,6,0,1,0,0,0,0,0,0,0,0,0
0.000879,0.000151,247423,0.753,-2.832,0.333,0.0295,0.248,0.562,137.973,0,23,0,0,0,0,0,0,0,1,0,0,0
0.00158,0.264,301609,0.84,-3.755,0.187,0.0407,0.369,0.656,124.998,0,38,0,1,0,0,0,0,0,0,0,0,0
4.94e-06,0.000652,78773,0.988,-4.984,0.475,0.0973,0.272,0.486,116.21,0,12,0,0,0,0,1,0,0,0,0,0,0
0.13,0.0,167428,0.694,-4.456,0.445,0.042,0.0917,0.573,105.085,1,58,0,1,0,0,0,0,0,0,0,0,0
0.0451,4.62e-05,233666,0.909,-4.979,0.634,0.0762,0.115,0.522,98.154,0,40,0,0,0,0,0,0,0,0,0,0,1
0.00178,0.00174,245498,0.971,-2.498,0.275,0.0826,0.128,0.507,115.024,0,3,0,0,0,0,0,0,0,0,0,0,1
0.835,0.927,494333,0.138,-22.802,0.034,0.046,0.0965,0.397,103.282,0,10,0,1,0,0,0,0,0,0,0,0,0
0.985,0.822,140157,1.0,-23.759,1e-05,0.0358,0.974,0.323,114.101,0,32,0,0,0,0,0,1,0,0,0,0,0
0.862,0.0,142000,0.268,-9.799,0.338,0.0332,0.0936,0.53,113.715,1,60,0,0,0,0,0,0,0,0,0,1,0
0.0101,4.49e-06,273466,0.948,-3.717,0.102,0.12,0.0809,0.502,139.979,1,60,0,0,0,0,0,0,0,0,0,1,0
7.99e-05,0.718,491666,0.946,-6.165,0.0768,0.0408,0.199,0.614,144.011,0,39,0,1,0,0,0,0,0,0,0,0,0
0.000962,0.0043,228810,0.642,-4.534,0.819,0.0413,0.0508,0.746,127.994,0,0,0,0,0,0,0,0,0,0,0,0,1
0.335,0.00425,196746,0.51,-10.424,0.275,0.0409,0.105,0.458,193.948,0,43,0,0,0,0,0,0,0,0,0,1,0
0.0118,3.45e-06,123280,0.718,-3.978,0.457,0.0443,0.397,0.666,173.993,0,0,0,0,0,0,0,0,0,0,0,0,1
0.00392,0.971,86493,0.953,-7.07,0.0579,0.112,0.448,0.446,94.787,0,38,0,1,0,0,0,0,0,0,0,0,0
0.0439,0.858,369659,0.674,-13.005,0.0333,0.04,0.319,0.534,120.028,0,35,0,1,0,0,0,0,0,0,0,0,0
0.0112,0.000292,260915,0.833,-5.109,0.303,0.0508,0.166,0.351,202.036,1,57,0,0,0,0,1,0,0,0,0,0,0
0.825,0.0182,211346,0.304,-10.509,0.301,0.0342,0.145,0.53,90.495,0,0,0,0,1,0,0,0,0,0,1,0,0
0.0699,0.0,210533,0.759,-6.781,0.87,0.091,0.105,0.754,113.419,1,57,0,1,0,0,0,0,0,0,0,0,0
0.16,0.0,136748,0.785,-4.872,0.632,0.0338,0.0899,0.664,108.01,0,43,0,1,0,0,0,0,0,0,0,0,0
0.991,0.864,93813,0.0625,-30.218,0.0388,0.0507,0.0871,0.162,82.337,0,28,0,0,0,0,0,0,0,0,0,0,1
0.672,2.67e-05,181858,0.865,-8.431,0.97,0.0335,0.0725,0.687,157.487,0,42,0,0,0,0,0,0,0,0,1,0,0
0.77,0.0,240692,0.48,-8.237,0.77,0.0357,0.122,0.856,109.976,0,42,0,0,1,0,0,0,0,0,0,1,0
0.829,0.924,296250,0.612,-11.407,0.662,0.0683,0.11,0.755,120.007,0,44,0,1,0,0,0,0,0,0,0,0,0
0.508,0.209,71250,0.521,-33.139,0.0153,0.0865,0.112,0.193,71.356,0,42,0,0,0,0,0,1,0,0,0,0,0
0.926,0.0,142600,0.336,-12.555,0.774,0.0632,0.344,0.507,172.878,0,13,0,0,1,0,0,0,0,0,0,0,0
0.798,0.000151,190866,0.928,-4.561,0.856,0.0351,0.145,0.531,120.915,0,27,0,1,0,0,0,0,0,0,0,0,0
0.00594,1.71e-06,300916,0.907,-3.063,0.244,0.163,0.129,0.428,149.955,0,0,0,1,0,0,0,0,0,0,0,0,1
0.435,0.0,158569,0.539,-5.578,0.717,0.119,0.197,0.93,129.956,0,42,0,0,0,1,0,0,0,0,0,0,0
0.904,0.479,218368,0.538,-11.558,0.0623,0.0593,0.622,0.136,81.607,0,15,0,1,0,0,0,0,0,0,0,0,0
0.0278,0.0,171023,0.871,-4.475,0.659,0.337,0.313,0.486,85.411,1,62,0,0,0,0,0,0,0,1,0,0,0
1e-05,3.52e-05,228213,0.948,-2.772,0.242,0.0762,0.105,0.313,163.881,1,60,0,0,0,0,0,0,0,0,0,1,0
0.0313,0.000543,235875,0.602,-5.097,0.965,0.0798,0.0337,0.749,120.022,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0517,0.0,196670,0.835,-4.978,0.566,0.0628,0.134,0.692,80.017,1,69,0,0,0,0,0,0,0,1,0,0,0
0.0995,0.0,191822,0.743,-6.305,0.722,0.0656,0.335,0.836,108.966,0,0,0,0,0,0,0,0,0,0,1,0,0
0.00482,0.0,123800,0.986,-1.795,0.263,0.152,0.295,0.421,105.83,0,1,0,0,0,0,1,0,0,0,1,1,0
0.00199,0.0,226826,0.867,-4.329,0.821,0.0462,0.206,0.674,88.04,0,1,0,0,0,0,0,0,0,0,0,1,0
0.139,0.764,173413,0.877,-5.486,0.477,0.0781,0.186,0.64,155.054,1,54,0,1,0,0,0,0,0,0,0,0,1
0.838,0.00171,190566,0.414,-9.283,0.639,0.035,0.0807,0.65,95.728,0,35,0,0,1,0,0,0,0,0,0,0,0
0.0143,6.88e-05,145511,0.879,-4.941,0.57,0.0285,0.147,0.56,127.038,0,21,0,1,0,0,0,0,0,0,0,0,0
