popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,is_hit
57,276176,0,0.357,0.965,8,-4.323,1,0.294,0.166,0.0,0.396,0.164,177.91,4,anime,1
40,251250,0,0.407,0.531,5,-7.481,1,0.0351,0.687,0.0,0.0623,0.546,159.846,4,indian,0
53,91346,1,0.781,0.657,8,-6.91,1,0.0867,0.0201,0.000369,0.132,0.622,99.959,4,sad,1
60,213640,0,0.871,0.372,0,-9.077,0,0.0413,0.253,1.6e-06,0.104,0.608,110.011,4,chill,1
65,165108,0,0.756,0.538,1,-6.625,0,0.0485,0.654,0.0,0.172,0.516,92.023,4,pop,1
51,204086,0,0.542,0.793,6,-3.857,1,0.0423,0.00228,0.0,0.129,0.573,93.0,4,anime,1
0,155960,0,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,pop,0
61,286120,0,0.5,0.588,4,-7.66,0,0.0362,0.641,4.52e-05,0.327,0.35,81.973,4,pop-film,1
0,136058,0,0.803,0.75,11,-4.67,1,0.0551,0.0233,3.87e-05,0.045,0.628,106.0,4,chill,0
0,217200,0,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562,73.368,4,grunge,0
0,260190,0,0.426,0.32,11,-9.886,0,0.0647,0.102,0.0,0.275,0.152,135.579,4,chill,0
57,266308,0,0.621,0.778,11,-3.818,1,0.0284,0.00378,2.52e-05,0.103,0.602,122.98,4,anime,1
54,189007,0,0.593,0.692,7,-5.364,0,0.042,0.528,0.0,0.863,0.598,106.046,4,sertanejo,1
68,197217,1,0.876,0.312,7,-10.17,1,0.0521,0.443,0.0,0.247,0.377,114.973,4,emo,1
44,207125,0,0.624,0.843,5,-3.956,1,0.0274,0.157,0.0,0.338,0.808,142.097,4,sertanejo,0
51,178445,0,0.512,0.0529,3,-19.642,1,0.0819,0.994,0.968,0.11,0.261,145.243,3,chill,1
65,295000,0,0.343,0.692,2,-3.926,1,0.0355,0.00218,0.0,0.112,0.153,174.07,4,emo,1
76,231533,0,0.179,0.912,4,-3.881,0,0.0791,0.0014,0.000294,0.582,0.289,182.99,3,grunge,1
56,162784,0,0.511,0.323,2,-10.225,1,0.227,0.208,0.0,0.0862,0.435,87.889,4,chill,1
44,151346,0,0.666,0.863,10,-4.146,1,0.0299,0.321,0.0,0.557,0.961,145.95,4,sertanejo,0
50,288152,0,0.641,0.869,2,-4.024,0,0.0452,0.559,0.0,0.0782,0.558,98.03,4,k-pop,1
0,199813,0,0.676,0.699,9,-5.984,1,0.0375,0.139,0.0,0.147,0.79,134.966,4,emo,0
54,127425,0,0.77,0.618,1,-7.28,1,0.324,0.276,0.0,0.0775,0.463,142.045,4,sad,1
46,289044,0,0.629,0.485,2,-6.695,0,0.0241,0.76,1.34e-06,0.0976,0.303,95.95,4,k-pop,0
0,170964,0,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,0
63,169127,0,0.731,0.484,0,-5.579,1,0.0354,0.73,3.01e-06,0.326,0.35,92.043,4,chill,1
33,148687,0,0.635,0.64,9,-6.926,1,0.399,0.533,0.0,0.282,0.534,171.949,4,anime,0
46,221346,0,0.38,0.724,7,-4.318,1,0.0411,0.303,0.0,0.921,0.416,93.979,4,sertanejo,0
43,244120,0,0.491,0.524,10,-6.926,1,0.0682,0.387,3.97e-05,0.0982,0.201,179.669,3,k-pop,0
60,203186,0,0.406,0.504,3,-7.444,1,0.0646,0.537,0.0,0.109,0.495,77.796,4,pop-film,1
73,214253,0,0.738,0.89,2,-2.275,0,0.0748,0.0895,1.89e-06,0.213,0.75,114.942,4,k-pop,1
60,271339,0,0.614,0.77,5,-6.622,0,0.0574,0.333,0.000144,0.405,0.423,89.91,4,pop-film,1
58,194608,1,0.549,0.532,4,-6.234,0,0.0309,0.147,1.34e-06,0.169,0.126,111.066,4,emo,1
48,306626,0,0.642,0.562,9,-9.304,0,0.0607,0.584,0.0,0.104,0.671,149.82,4,indian,0
68,195813,0,0.769,0.926,6,-1.627,1,0.0788,0.0127,0.0,0.285,0.551,100.034,4,k-pop,1
41,274581,0,0.694,0.442,0,-9.519,1,0.0337,0.73,0.0,0.392,0.639,110.104,4,indian,0
55,153256,1,0.766,0.728,8,-4.065,0,0.254,0.303,0.0,0.126,0.732,152.014,4,emo,1
47,142225,1,0.859,0.297,0,-13.967,0,0.11,0.386,1.17e-05,0.144,0.174,108.542,4,sad,0
44,305613,0,0.231,0.545,7,-8.92,1,0.0358,0.838,3.5e-06,0.0961,0.325,77.727,4,indian,0
44,166666,0,0.566,0.402,8,-9.43,1,0.0319,0.706,6.82e-05,0.102,0.125,162.202,3,indian,0
38,222213,0,0.472,0.933,8,-2.819,1,0.0504,0.000455,8.09e-05,0.262,0.856,92.904,4,emo,0
49,270813,0,0.836,0.541,3,-7.134,0,0.0374,0.666,0.0132,0.0867,0.452,142.358,3,k-pop,0
63,217693,0,0.333,0.938,11,-2.662,1,0.186,0.111,4.82e-05,0.123,0.52,179.381,4,anime,1
42,213613,0,0.456,0.948,7,-3.166,1,0.0737,0.000971,0.0,0.0727,0.658,166.029,4,emo,0
66,62942,0,0.631,0.277,0,-6.119,0,0.0292,0.871,4.6e-05,0.151,0.88,139.733,4,pop,1
64,291400,1,0.301,0.514,8,-6.976,1,0.0617,0.0723,2.19e-06,0.251,0.153,145.59,4,emo,1
54,232133,0,0.49,0.746,1,-4.951,1,0.0405,0.0121,0.0,0.0624,0.331,81.848,4,grunge,1
45,152000,0,0.721,0.889,2,-4.862,0,0.0624,0.225,2.66e-06,0.141,0.843,150.079,4,sertanejo,0
54,268480,0,0.654,0.917,4,-4.972,0,0.0588,0.00923,9.22e-06,0.114,0.626,98.997,4,anime,1
46,170076,0,0.58,0.834,7,-4.266,0,0.153,0.154,0.0,0.0449,0.734,135.936,4,sertanejo,0
78,229093,0,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,4,emo,1
45,215872,0,0.603,0.296,0,-16.694,0,0.0424,0.103,0.235,0.106,0.076,96.018,4,chill,0
63,218550,0,0.653,0.446,0,-7.867,1,0.0351,0.546,4.52e-05,0.109,0.472,100.018,4,indian,1
65,338226,0,0.357,0.795,6,-5.909,1,0.0337,0.0134,0.00013,0.111,0.416,97.171,4,grunge,1
64,283070,0,0.449,0.421,4,-8.92,1,0.0272,0.387,0.000108,0.11,0.203,163.747,3,pop-film,1
50,247813,0,0.514,0.825,2,-5.512,1,0.0562,0.00177,1.13e-06,0.153,0.432,135.074,4,grunge,1
44,232405,0,0.445,0.741,0,-5.065,1,0.0467,0.438,0.0,0.86,0.512,96.09,3,sertanejo,0
69,169061,1,0.632,0.946,0,-2.784,0,0.277,0.192,0.0,0.495,0.324,125.061,3,sad,1
51,173557,1,0.661,0.498,0,-7.187,1,0.0369,0.439,0.00147,0.398,0.385,80.019,4,emo,1
0,193143,0,0.887,0.388,8,-14.505,1,0.349,0.739,0.143,0.106,0.205,120.035,4,pop,0
66,207650,0,0.703,0.611,4,-6.376,1,0.0313,0.0705,0.0,0.133,0.527,144.991,4,k-pop,1
6,222738,0,0.416,0.964,9,-2.967,1,0.112,2.35e-05,0.000875,0.473,0.212,157.925,4,grunge,0
48,168965,1,0.57,0.572,0,-6.439,1,0.0324,0.567,0.0,0.422,0.671,86.993,4,sad,0
57,131056,1,0.699,0.39,6,-12.128,0,0.0752,0.39,0.0,0.106,0.509,160.071,4,emo,1
43,270666,0,0.515,0.957,11,-1.457,0,0.0686,0.00845,0.0,0.346,0.583,93.974,4,anime,0
47,216137,1,0.75,0.842,11,-7.092,0,0.177,0.0618,0.0,0.0822,0.577,128.025,4,anime,0
61,120981,1,0.765,0.75,10,-7.375,1,0.198,0.232,0.0,0.233,0.568,128.031,4,sad,1
48,189399,0,0.608,0.788,7,-3.891,1,0.0669,0.425,0.0,0.379,0.584,107.796,4,sertanejo,0
43,160604,0,0.69,0.941,1,-5.02,0,0.0798,0.135,0.0,0.22,0.52,137.989,4,k-pop,0
66,303640,0,0.579,0.713,7,-7.334,1,0.0318,0.617,3.33e-05,0.118,0.635,159.915,3,pop-film,1
43,309666,0,0.639,0.476,3,-7.675,0,0.043,0.138,0.0523,0.0865,0.353,160.093,4,k-pop,0
18,216199,0,0.673,0.902,5,-6.512,0,0.0342,0.0161,0.00795,0.141,0.618,129.024,4,pop,0
68,258319,0,0.662,0.394,2,-14.407,1,0.0361,0.789,0.124,0.111,0.326,119.938,4,pop,1
50,171013,0,0.627,0.648,9,-3.987,0,0.0457,0.51,0.0,0.117,0.467,87.6,4,emo,1
49,167882,0,0.62,0.901,9,-2.064,1,0.151,0.408,0.0,0.924,0.871,91.547,4,sertanejo,0
48,223490,0,0.632,0.266,2,-14.365,1,0.0257,0.96,0.00304,0.114,0.183,79.949,3,indian,0
46,292762,0,0.563,0.491,0,-8.324,0,0.0252,0.763,8.76e-05,0.107,0.212,97.939,4,k-pop,0
54,195039,0,0.38,0.809,7,-3.906,1,0.179,0.168,0.0,0.898,0.271,155.359,4,sertanejo,1
78,185480,0,0.721,0.751,10,-6.203,0,0.125,0.162,6.59e-06,0.118,0.738,140.095,4,pop,1
68,227106,0,0.345,0.929,3,-4.469,0,0.142,0.00015,0.00106,0.129,0.181,155.041,3,grunge,1
52,103374,0,0.718,0.385,3,-11.405,0,0.398,0.963,0.000156,0.32,0.466,112.361,4,chill,1
36,220055,0,0.622,0.778,5,-7.86,1,0.036,0.0778,0.0,0.143,0.686,131.019,4,anime,0
26,190640,0,0.651,0.669,1,-7.285,1,0.0314,0.0357,0.000184,0.181,0.759,138.04,4,grunge,0
68,192186,0,0.52,0.485,4,-6.438,0,0.0269,0.927,0.000466,0.159,0.407,143.901,4,pop,1
46,204230,0,0.874,0.826,7,-6.219,1,0.179,0.116,0.0298,0.0917,0.691,129.911,4,indian,0
62,348965,0,0.552,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,4,indian,1
67,229500,0,0.677,0.551,7,-9.477,1,0.0636,0.393,0.0,0.13,0.697,157.485,3,k-pop,1
59,314500,0,0.445,0.157,7,-18.2,1,0.0385,0.35,0.761,0.153,0.121,118.511,4,emo,1
53,137142,0,0.67,0.587,8,-7.82,0,0.0522,0.43,0.0,0.132,0.67,167.873,4,indian,1
61,185886,1,0.675,0.63,4,-8.052,1,0.072,0.0263,0.0,0.284,0.223,77.492,4,emo,1
57,147000,0,0.601,0.556,7,-10.722,0,0.395,0.776,0.0465,0.236,0.457,80.003,4,chill,1
67,218048,0,0.621,0.467,0,-4.835,0,0.0273,0.632,0.0,0.0888,0.227,107.164,4,pop,1
60,273466,0,0.502,0.948,6,-3.717,1,0.12,0.0101,4.49e-06,0.0809,0.102,139.979,4,grunge,1
35,175864,0,0.514,0.987,9,-2.816,1,0.0913,0.00131,1.02e-06,0.0598,0.54,130.009,4,emo,0
58,196466,0,0.618,0.392,11,-11.941,1,0.0388,0.683,7.09e-05,0.905,0.437,115.075,4,grunge,1
67,254351,0,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,4,pop-film,1
68,200240,0,0.512,0.97,8,-3.886,0,0.212,0.03,0.0,0.0994,0.427,94.952,4,grunge,1
65,490434,0,0.731,0.506,8,-8.579,1,0.037,0.484,0.0,0.0944,0.703,114.986,4,pop,1
49,276262,0,0.695,0.666,5,-5.269,1,0.031,0.0476,0.000294,0.107,0.426,150.024,4,k-pop,0
43,217557,0,0.608,0.505,2,-7.665,0,0.329,0.775,3.73e-06,0.278,0.19,86.686,5,indian,0
65,208017,0,0.663,0.827,9,-3.135,0,0.0372,0.0185,0.00104,0.265,0.395,104.985,4,chill,1
56,252106,0,0.534,0.882,7,-4.161,1,0.0482,0.00785,0.0,0.107,0.368,113.045,4,grunge,1
59,220500,0,0.614,0.657,9,-3.979,1,0.0255,0.614,0.0,0.157,0.619,92.048,4,chill,1
54,292280,0,0.536,0.803,1,-2.998,1,0.0285,0.0407,0.0,0.111,0.254,107.973,4,grunge,1
61,142588,0,0.402,0.405,9,-12.486,1,0.0713,0.513,0.0167,0.155,0.072,84.873,4,chill,1
54,389906,0,0.489,0.739,2,-9.743,1,0.036,0.602,4.25e-06,0.0427,0.692,117.955,4,k-pop,1
47,354901,0,0.374,0.926,10,-6.047,0,0.081,1.63e-05,0.000459,0.114,0.176,82.037,4,grunge,0
26,212000,1,0.617,0.902,9,-3.969,1,0.0354,3.88e-05,0.0595,0.211,0.353,119.986,4,grunge,0
56,157019,0,0.886,0.59,1,-5.14,0,0.0515,0.0493,0.0,0.28,0.787,119.934,4,chill,1
66,97685,0,0.533,0.168,11,-13.329,0,0.0472,0.422,0.39,0.135,0.074,114.757,4,sad,1
48,168951,0,0.749,0.409,9,-9.263,1,0.0395,0.13,0.00222,0.152,0.486,122.979,4,chill,0
72,328992,0,0.401,0.553,5,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,4,k-pop,1
65,240169,0,0.627,0.779,4,-4.944,0,0.0392,0.214,9.34e-06,0.112,0.619,149.929,4,pop-film,1
50,218695,0,0.282,0.916,10,-2.113,0,0.0884,0.000327,0.0,0.216,0.518,102.968,4,anime,1
50,173254,1,0.804,0.473,2,-12.99,1,0.0976,0.051,2.06e-06,0.116,0.774,112.699,5,sad,1
67,273251,0,0.849,0.853,6,-3.4,0,0.159,0.355,0.0,0.0896,0.794,129.966,4,pop,1
52,172901,0,0.616,0.505,4,-6.786,1,0.0808,0.441,0.00456,0.219,0.671,96.036,4,indian,1
38,303253,0,0.527,0.935,11,-4.118,0,0.167,0.0293,3.7e-06,0.0908,0.417,140.004,4,anime,0
47,163142,1,0.798,0.673,1,-4.937,1,0.0446,0.208,0.0,0.116,0.328,90.518,4,sad,0
55,153234,0,0.444,0.904,2,-5.01,1,0.411,0.109,0.0,0.195,0.605,194.615,3,sertanejo,1
59,183773,0,0.833,0.498,6,-4.509,1,0.0407,0.386,1.21e-05,0.118,0.701,95.017,4,chill,1
33,245386,0,0.548,0.9,8,-2.564,1,0.0448,0.168,0.0,0.127,0.635,97.227,4,anime,0
64,341386,0,0.474,0.548,11,-8.614,1,0.331,0.237,0.0,0.0791,0.676,193.671,4,pop-film,1
70,315173,0,0.7,0.343,2,-10.474,1,0.0308,0.767,0.0,0.0789,0.488,137.864,4,pop,1
63,384256,0,0.712,0.422,6,-10.688,1,0.046,0.307,1.71e-05,0.067,0.772,80.014,4,pop,1
36,199131,1,0.875,0.617,1,-6.832,0,0.347,0.061,0.0,0.0916,0.685,145.029,4,emo,0
63,211290,0,0.655,0.473,8,-9.806,1,0.0267,0.842,0.0323,0.167,0.572,92.962,4,pop-film,1
59,272169,0,0.87,0.747,6,-5.971,0,0.118,0.251,0.0,0.0532,0.817,130.032,4,indian,1
65,116920,0,0.796,0.0617,7,-22.034,0,0.0754,0.768,0.895,0.111,0.166,96.44,4,sad,1
71,254516,0,0.56,0.512,1,-7.185,0,0.0333,0.592,0.0,0.056,0.39,123.991,4,pop,1
45,199916,0,0.726,0.859,7,-4.207,1,0.0465,0.266,1.54e-06,0.786,0.677,133.967,4,sertanejo,0
61,361066,0,0.48,0.681,5,-8.002,1,0.163,0.284,0.0,0.125,0.74,88.003,4,pop-film,1
47,190619,0,0.703,0.841,8,-3.529,1,0.0522,0.572,0.0,0.848,0.602,125.966,4,sertanejo,0
64,200437,0,0.534,0.159,7,-14.304,1,0.0288,0.917,0.0,0.109,0.184,80.047,4,indian,1
69,314239,0,0.578,0.798,7,-6.01,1,0.0699,0.58,0.0,0.111,0.728,91.96,4,indian,1
66,253303,0,0.437,0.716,5,-4.306,1,0.05,0.39,0.0,0.208,0.307,170.094,4,k-pop,1
56,236239,0,0.523,0.768,0,-4.953,0,0.0566,0.447,0.000226,0.0833,0.669,75.03,4,pop-film,1
54,93249,1,0.816,0.505,1,-9.111,1,0.0457,0.691,0.0015,0.121,0.397,94.639,4,sad,1
48,201430,1,0.42,0.307,2,-15.579,0,0.0313,0.871,0.000136,0.344,0.185,87.033,4,indian,0
41,274424,0,0.862,0.625,9,-4.742,0,0.231,0.392,5.96e-05,0.109,0.648,140.102,4,indian,0
55,232013,0,0.482,0.925,1,-2.131,1,0.0514,0.0591,0.0,0.228,0.763,180.056,4,anime,1
53,341177,0,0.403,0.56,2,-7.46,1,0.0362,0.354,5.71e-06,0.125,0.168,155.701,4,k-pop,1
48,314133,0,0.668,0.626,7,-7.304,1,0.0307,0.51,0.0,0.337,0.8,119.407,3,k-pop,0
45,189298,0,0.457,0.833,1,-4.166,1,0.15,0.0923,0.0,0.19,0.574,173.789,4,sertanejo,0
60,179670,1,0.367,0.262,9,-10.671,0,0.123,0.568,0.0,0.213,0.207,204.395,4,sad,1
35,177426,0,0.332,0.976,2,-5.606,1,0.109,0.0361,0.000294,0.109,0.327,169.899,4,emo,0
51,153600,1,0.805,0.464,11,-9.159,1,0.0484,0.226,0.0,0.104,0.69,150.008,4,emo,1
54,86206,0,0.516,0.486,4,-11.45,0,0.0249,0.00411,0.277,0.34,0.454,87.045,4,indian,1
59,164745,0,0.67,0.225,11,-18.001,0,0.0316,0.913,0.923,0.0792,0.1,117.94,4,chill,1
36,169127,0,0.798,0.415,0,-5.877,1,0.0403,0.753,0.0,0.165,0.566,91.927,4,chill,0
65,200437,0,0.634,0.378,9,-8.367,1,0.0295,0.566,0.0,0.0919,0.527,123.949,4,pop,1
57,279356,0,0.818,0.829,8,-7.145,0,0.0978,0.303,8.53e-05,0.277,0.967,108.999,4,indian,1
52,202000,0,0.71,0.499,9,-6.737,0,0.0737,0.444,0.0,0.0619,0.347,79.017,4,emo,1
26,220893,0,0.602,0.92,11,-4.2,0,0.0339,0.000777,3.43e-06,0.983,0.608,116.042,4,grunge,0
52,205714,1,0.861,0.378,0,-19.649,1,0.304,0.519,8.46e-05,0.128,0.513,139.943,4,sad,1
36,244333,0,0.536,0.756,0,-7.754,0,0.0629,0.0245,0.186,0.114,0.538,89.971,4,emo,0
42,124500,0,0.715,0.22,10,-16.329,0,0.0553,0.909,0.902,0.233,0.477,80.02,4,anime,0
71,168751,0,0.666,0.639,2,-5.245,0,0.131,0.24,0.0,0.0928,0.505,144.881,4,k-pop,1
45,169061,1,0.632,0.946,0,-2.784,0,0.277,0.192,0.0,0.495,0.324,125.061,3,sad,0
47,138590,1,0.544,0.352,1,-8.603,1,0.319,0.0145,0.00898,0.132,0.248,85.686,5,emo,0
58,56823,0,0.619,0.0834,2,-23.629,0,0.0393,0.612,0.898,0.126,0.2,100.008,4,anime,1
0,173560,0,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,4,emo,0
49,261649,0,0.422,0.896,11,-4.799,1,0.11,0.0333,0.0,0.227,0.26,175.032,4,anime,0
33,88032,0,0.538,0.871,4,-3.951,0,0.0742,0.228,0.0,0.259,0.654,160.813,4,anime,0
53,141956,0,0.694,0.573,9,-9.218,1,0.125,0.371,0.0,0.124,0.772,167.92,4,sad,1
56,315360,0,0.592,0.624,5,-9.392,1,0.0567,0.343,5.54e-06,0.219,0.707,95.042,4,pop-film,1
59,328160,0,0.401,0.465,10,-8.47,0,0.0384,0.573,1.73e-06,0.0859,0.504,121.164,4,pop-film,1
64,285000,0,0.683,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,4,grunge,1
58,196170,0,0.568,0.809,11,-3.869,0,0.0517,0.000253,3.33e-05,0.151,0.709,155.029,4,anime,1
0,236906,0,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,pop,0
34,139598,0,0.524,0.407,0,-13.153,1,0.206,0.789,0.0,0.0814,0.465,135.171,3,emo,0
66,194634,0,0.555,0.496,9,-7.175,1,0.0329,0.64,0.0,0.0767,0.391,82.229,4,pop,1
56,223610,0,0.234,0.633,5,-7.585,1,0.0301,0.000817,0.581,0.118,0.294,153.675,4,grunge,1
56,166808,1,0.699,0.322,1,-11.429,1,0.0634,0.214,0.0,0.0993,0.757,140.875,3,sad,1
53,193853,0,0.686,0.436,1,-8.865,1,0.0336,0.574,0.0,0.0955,0.162,119.959,4,chill,1
53,155289,0,0.714,0.393,5,-10.157,1,0.0754,0.733,0.00192,0.123,0.72,67.589,4,indian,1
40,128958,1,0.686,0.497,1,-9.409,0,0.105,0.605,0.0,0.172,0.453,77.02,4,sad,0
64,290053,0,0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3,indian,1
50,224426,0,0.374,0.92,1,-4.584,0,0.232,0.0264,0.0,0.153,0.365,167.946,4,anime,1
86,177466,0,0.772,0.907,3,-2.438,0,0.124,0.136,0.0,0.334,0.783,119.973,4,k-pop,1
45,140889,1,0.655,0.707,6,-10.455,1,0.0478,0.00406,0.0,0.0998,0.498,149.997,3,emo,0
59,197984,0,0.468,0.742,4,-8.229,0,0.0844,0.333,1.39e-05,0.0825,0.372,147.014,3,indian,1
47,345085,0,0.566,0.539,9,-6.818,1,0.121,0.731,0.0,0.947,0.659,87.796,4,sertanejo,0
41,162192,0,0.75,0.158,6,-24.285,0,0.337,0.964,0.922,0.223,0.507,97.567,4,chill,0
75,131077,0,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062,4,pop,1
0,238106,0,0.286,0.929,11,-8.494,0,0.091,0.00231,0.00074,0.0946,0.127,99.762,4,emo,0
55,168000,1,0.891,0.624,6,-6.636,1,0.0789,0.114,0.00711,0.104,0.084,90.073,4,emo,1
30,228520,0,0.458,0.972,10,-4.393,0,0.0676,1.1e-05,0.299,0.194,0.262,114.476,4,grunge,0
55,327066,0,0.69,0.53,9,-8.95,0,0.0327,0.412,4.97e-06,0.116,0.307,95.971,4,pop-film,1
68,168308,1,0.835,0.284,7,-10.121,0,0.0778,0.631,3.96e-06,0.102,0.286,86.982,4,emo,1
78,293960,0,0.614,0.568,7,-5.477,0,0.0276,0.00797,0.0,0.0997,0.516,107.849,4,grunge,1
71,251818,0,0.481,0.496,8,-7.421,1,0.0262,0.588,0.0,0.132,0.453,89.839,4,pop,1
51,164307,1,0.711,0.465,11,-10.275,0,0.0331,0.795,0.0115,0.213,0.534,121.016,4,indian,1
47,170034,0,0.735,0.722,1,-8.373,0,0.0352,0.489,0.0,0.383,0.936,95.967,4,indian,0
66,228706,0,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,4,grunge,1
57,94746,1,0.553,0.423,1,-8.99,1,0.123,0.733,0.000218,0.15,0.0511,99.431,4,emo,1
46,269266,0,0.79,0.784,10,-6.31,0,0.0421,0.147,0.00303,0.109,0.399,119.956,4,k-pop,0
61,195368,0,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,chill,1
48,174215,0,0.655,0.844,2,-3.818,1,0.0447,0.363,0.0,0.41,0.605,135.76,4,sertanejo,0
61,136750,0,0.732,0.565,0,-8.366,1,0.036,0.467,0.0,0.108,0.684,126.042,4,emo,1
50,154434,0,0.898,0.435,6,-8.834,1,0.0489,0.555,0.0,0.139,0.836,115.034,4,indian,1
48,155480,0,0.787,0.388,0,-9.631,1,0.0327,0.0467,2.33e-05,0.113,0.762,114.955,4,k-pop,0
52,210968,0,0.489,0.914,11,-3.363,0,0.114,0.00624,0.0,0.325,0.692,101.27,4,anime,1
3,266773,0,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,4,pop,0
35,227239,0,0.385,0.903,7,-5.848,0,0.106,0.000168,0.0015,0.155,0.428,164.076,4,emo,0
48,122586,0,0.601,0.33,3,-13.346,1,0.0336,0.981,0.0159,0.355,0.461,116.058,4,chill,0
0,173947,1,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,k-pop,0
60,145867,1,0.777,0.702,4,-6.374,0,0.041,0.0308,0.0,0.0804,0.569,121.016,4,sad,1
36,229535,0,0.591,0.695,1,-9.442,1,0.0725,0.46,0.0,0.18,0.559,81.994,4,anime,0
55,221973,0,0.498,0.957,11,-2.709,1,0.147,0.0041,0.0,0.0638,0.672,163.761,4,anime,1
79,269373,0,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,grunge,1
45,200066,0,0.649,0.438,1,-19.178,1,0.0305,0.354,0.0,0.171,0.916,126.087,4,sertanejo,0
51,427781,0,0.563,0.803,5,-6.651,0,0.117,0.589,0.0,0.0735,0.792,82.909,4,indian,1
47,231360,0,0.415,0.739,7,-4.44,1,0.0472,0.683,1.29e-06,0.958,0.322,73.119,4,sertanejo,0
36,292250,0,0.586,0.405,4,-14.292,0,0.079,0.451,1.93e-05,0.196,0.263,119.794,4,emo,0
56,161400,0,0.541,0.773,8,-5.671,1,0.0537,0.13,0.0,0.215,0.551,149.887,4,sad,1
57,236373,0,0.829,0.622,10,-7.293,1,0.0518,0.293,2.8e-06,0.167,0.775,131.971,4,indian,1
50,210044,0,0.419,0.693,4,-3.522,1,0.0504,0.72,0.0,0.431,0.69,65.116,4,sertanejo,1
0,170964,0,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,pop,0
60,136219,0,0.805,0.706,1,-14.125,1,0.0965,0.883,0.767,0.156,0.605,151.265,4,sad,1
62,160624,1,0.703,0.386,6,-11.447,1,0.0672,0.0645,1.55e-06,0.257,0.192,124.117,4,emo,1
45,219347,0,0.51,0.162,0,-13.51,1,0.0424,0.907,0.0,0.111,0.242,71.736,4,indian,0
54,156825,1,0.568,0.867,0,-5.183,1,0.15,0.209,0.0,0.407,0.441,175.994,4,emo,1
44,259213,0,0.649,0.757,6,-7.511,1,0.0582,0.817,0.0,0.34,0.913,142.123,3,k-pop,0
36,157070,1,0.689,0.512,8,-9.104,0,0.0905,0.402,0.00425,0.223,0.281,114.993,4,emo,0
41,297567,0,0.454,0.264,4,-13.661,1,0.0311,0.355,9.72e-06,0.149,0.236,92.71,4,emo,0
53,456026,0,0.339,0.276,7,-10.746,1,0.0285,0.141,0.00906,0.1,0.308,83.181,4,grunge,1
53,260989,0,0.362,0.631,2,-5.875,1,0.0436,0.315,0.0,0.377,0.246,151.157,4,sertanejo,1
49,256213,0,0.597,0.793,1,-4.829,0,0.0272,0.0271,0.0,0.134,0.641,94.996,4,anime,0
61,184833,0,0.446,0.409,9,-4.812,1,0.0547,0.766,0.0,0.0891,0.348,80.111,5,chill,1
68,193190,0,0.761,0.896,11,-3.668,0,0.215,0.0776,2.7e-06,0.124,0.65,96.957,4,pop-film,1
74,176590,1,0.562,0.579,10,-6.788,0,0.484,0.274,0.0,0.102,0.577,84.143,4,emo,1
64,202666,1,0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.006,4,emo,1
81,217746,0,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,4,pop,1
56,156100,0,0.739,0.717,9,-5.614,1,0.0383,0.324,0.0,0.914,0.584,115.965,3,sertanejo,1
59,150966,0,0.804,0.577,10,-14.929,1,0.14,0.922,0.939,0.113,0.181,79.486,4,chill,1
52,206256,0,0.41,0.67,2,-4.921,1,0.0588,0.259,0.0,0.912,0.428,100.87,4,sertanejo,1
39,258540,0,0.46,0.682,6,-7.044,0,0.0442,0.00975,0.291,0.108,0.253,123.055,4,anime,0
58,366746,0,0.599,0.689,0,-5.668,0,0.0452,0.618,1.1e-05,0.119,0.537,86.927,4,pop-film,1
44,174000,0,0.435,0.157,6,-19.866,1,0.0384,0.993,0.913,0.124,0.0395,92.637,4,anime,0
